ikey,logHenrycc,source
KDWRBXBBKAGNRS-UHFFFAOYSA-N,3.677441180799883,GuthrieSolv-reconciled
ISWSIDIOOBJBQZ-UHFFFAOYSA-N,4.727271469335942,GuthrieSolv-reconciled
RMQHJMMCLSJULX-UHFFFAOYSA-N,-2.6267886360185195,GuthrieSolv-reconciled
OMVULLGMZOYNDL-UHFFFAOYSA-N,4.188616853992404,GuthrieSolv-reconciled
GNBHRKFJIUUOQI-UHFFFAOYSA-N,14.431363764158988,meta37-model
POFHGKISWXYKLB-UHFFFAOYSA-N,3.230448921378274,meta37-model
HLVFKOKELQSXIQ-UHFFFAOYSA-N,-0.022664027591242652,GuthrieSolv-reconciled
OXFFPTMSBXBVLZ-UHFFFAOYSA-N,2.9684829485539352,meta37-model
UCHSAVGOZUCXHC-UHFFFAOYSA-N,-4.091514981121351,meta37-model
NKAMGQZDVMQEJL-UHFFFAOYSA-N,-3.4685210829577446,meta37-model
RNNBHZYEKNHLKT-UHFFFAOYSA-N,7.079181246047625,meta37-model
TUJKJAMUKRIRHC-UHFFFAOYSA-N,2.977723605288848,meta37-model
OJGMBLNIHDZDGS-UHFFFAOYSA-N,3.2900571002878096,GuthrieSolv-reconciled
RJTJVVYSTUQWNI-UHFFFAOYSA-N,1.5565921655354242,GuthrieSolv-reconciled
XLSZMDLNRCVEIJ-UHFFFAOYSA-N,7.383183181856417,GuthrieSolv-reconciled
NEHMKBQYUWJMIP-UHFFFAOYSA-N,0.3613300617924284,GuthrieSolv-reconciled
WINCSBAYCULVDU-UHFFFAOYSA-N,-1.769551078621726,meta37-model
LOZWAPSEEHRYPG-UHFFFAOYSA-N,2.7634279935629373,meta37-model
WYMSBXTXOHUIGT-UHFFFAOYSA-N,6.630879555853286,GuthrieSolv-reconciled
OMFRMAHOUUJSGP-UHFFFAOYSA-N,4.380211241711606,meta37-model
IFYYFLINQYPWGJ-UHFFFAOYSA-N,3.472077838606447,GuthrieSolv-reconciled
INLIRICAUXXHSB-UHFFFAOYSA-N,2.7075701760979363,meta37-model
NPNPZTNLOVBDOC-UHFFFAOYSA-N,0.03228958343863339,GuthrieSolv-reconciled
GXDHCNNESPLIKD-UHFFFAOYSA-N,-2.1595438446509427,GuthrieSolv-reconciled
RWRIWBAIICGTTQ-UHFFFAOYSA-N,1.7108135735460877,GuthrieSolv-reconciled
MJOKZMZDONULOD-UHFFFAOYSA-N,3.041392685158225,meta37-model
VTWDKFNVVLAELH-UHFFFAOYSA-N,7.113943352306837,meta37-model
PSQZJKGXDGNDFP-UHFFFAOYSA-N,2.956109945795378,GuthrieSolv-reconciled
AEXMKKGTQYQZCS-UHFFFAOYSA-N,-1.895878886462608,GuthrieSolv-reconciled
HCWZEPKLWVAEOV-UHFFFAOYSA-N,1.88655841623554,GuthrieSolv-reconciled
UQXKXGWGFRWILX-UHFFFAOYSA-N,4.002353183460424,GuthrieSolv-reconciled
ZSIZNEVHVVRPFF-UHFFFAOYSA-N,3.0791812460476247,meta37-model
NGDNVOAEIVQRFH-UHFFFAOYSA-N,2.6654268207861334,GuthrieSolv-reconciled
QMBJSIBWORFWQT-UHFFFAOYSA-N,7.643452676486188,meta37-model
FPKCTSIVDAWGFA-UHFFFAOYSA-N,7.0,meta37-model
DIIFUCUPDHMNIV-UHFFFAOYSA-N,4.113943352306837,meta37-model
BREATYVWRHIPIY-UHFFFAOYSA-N,5.079181246047625,meta37-model
KZYAYVSWIPZDKL-UHFFFAOYSA-N,-0.532178422404234,GuthrieSolv-reconciled
MUJOIMFVNIBMKC-UHFFFAOYSA-N,7.548035400625669,GuthrieSolv-reconciled
WLVCBAMXYMWGLJ-UHFFFAOYSA-N,-3.062106352629494,GuthrieSolv-reconciled
BLNBSBLKPFFJKQ-UHFFFAOYSA-N,-2.597270477348625,GuthrieSolv-reconciled
VOWAEIGWURALJQ-UHFFFAOYSA-N,5.332028899400914,GuthrieSolv-reconciled
KNUQGVIXAYDSOX-UHFFFAOYSA-N,5.131659429956765,GuthrieSolv-reconciled
JCCCMAAJYSNBPR-UHFFFAOYSA-N,0.6942857438224764,GuthrieSolv-reconciled
OBZIQQJJIKNWNO-UHFFFAOYSA-N,2.1364906092233267,GuthrieSolv-reconciled
NLYNUTMZTCLNOO-UHFFFAOYSA-N,6.571802141825895,GuthrieSolv-reconciled
RGCKGOZRHPZPFP-UHFFFAOYSA-N,3.9111778807384523,GuthrieSolv-reconciled
PYOKUURKVVELLB-UHFFFAOYSA-N,3.230448921378274,meta37-model
DATAGRPVKZEWHA-UHFFFAOYSA-N,13.44715803134222,meta37-model
HLCSDJLATUNSSI-UHFFFAOYSA-N,1.8512583487190752,meta37-model
CHJJGSNFBQVOTG-UHFFFAOYSA-N,8.055176861958076,GuthrieSolv-reconciled
WKJXVVFAALGBOH-UHFFFAOYSA-N,4.690196080028514,meta37-model
NFLGAXVYCFJBMK-UHFFFAOYSA-N,2.146128035678238,meta37-model
GETQZCLCWQTVFV-UHFFFAOYSA-N,2.2865262925410788,GuthrieSolv-reconciled
VRHRGVJOUHJULC-UHFFFAOYSA-N,-2.5185553435431136,GuthrieSolv-reconciled
WURGXGVFSMYFCG-UHFFFAOYSA-N,5.601204631327007,GuthrieSolv-reconciled
HLZKNKRTKFSKGZ-UHFFFAOYSA-N,2.2010942262822644,GuthrieSolv-reconciled
SSTJUBQGYXNFFP-UHFFFAOYSA-N,1.5423209674932836,GuthrieSolv-reconciled
UUEDINPOVKWVAZ-UHFFFAOYSA-N,6.0,meta37-model
JNNHVXMCVRYTTN-UHFFFAOYSA-N,12.929418925714293,meta37-model
ZCYVEMRRCGMTRW-UHFFFAOYSA-N,0.3010299956639812,meta37-model
BIWJNBZANLAXMG-UHFFFAOYSA-N,2.4322254714324685,GuthrieSolv-reconciled
YUGWDVYLFSETPE-JLHYYAGUSA-N,1.8794170688713006,GuthrieSolv-reconciled
QPJDMGCKMHUXFD-UHFFFAOYSA-N,1.4771212547196624,meta37-model
CHBAWFGIXDBEBT-UHFFFAOYSA-N,-2.227180624648614,GuthrieSolv-reconciled
WLJVXDMOQOGPHL-UHFFFAOYSA-N,5.678800055387163,GuthrieSolv-reconciled
HMMGMWAXVFQUOA-UHFFFAOYSA-N,-0.47025162726758846,GuthrieSolv-reconciled
RVKCCVTVZORVGD-UHFFFAOYSA-N,4.1000627661359745,GuthrieSolv-reconciled
ZWEHNKRNPOVVGH-UHFFFAOYSA-N,2.5874049742550884,GuthrieSolv-reconciled
YIMQCDZDWXUDCA-UHFFFAOYSA-N,8.57978359661681,meta37-model
AIURIRUDHVDRFQ-UHFFFAOYSA-N,1.0476031742954433,GuthrieSolv-reconciled
JIEGVNXCNNWVPH-UHFFFAOYSA-N,3.113943352306837,meta37-model
NIQCNGHVCWTJSM-UHFFFAOYSA-N,5.308292883397638,GuthrieSolv-reconciled
SEEOMASXHIJCDV-UHFFFAOYSA-N,-2.4368687034989662,GuthrieSolv-reconciled
ZOTBXTZVPHCKPN-UHFFFAOYSA-N,6.642517167385692,GuthrieSolv-reconciled
RWGFKTVRMDUZSP-UHFFFAOYSA-N,0.17689910047513788,GuthrieSolv-reconciled
VEENJGZXVHKXNB-SREVYHEPSA-N,8.579479313152053,GuthrieSolv-reconciled
BNIXVQGCZULYKV-UHFFFAOYSA-N,0.9532917802828924,GuthrieSolv-reconciled
KVSKGMLNBAPGKH-UHFFFAOYSA-N,9.380211241711606,meta37-model
LSWOCDLIYSKTRX-UHFFFAOYSA-N,8.041392685158225,meta37-model
JJUBFBTUBACDHW-UHFFFAOYSA-N,-0.33118398287656703,GuthrieSolv-reconciled
HLBLWEWZXPIGSM-UHFFFAOYSA-N,9.204119982655923,meta37-model
NTGBCQFKKOCODF-UHFFFAOYSA-N,3.041392685158225,meta37-model
KAESVJOAVNADME-UHFFFAOYSA-N,3.4157694868893325,GuthrieSolv-reconciled
DNJRKFKAFWSXSE-UHFFFAOYSA-N,1.8180112030864655,GuthrieSolv-reconciled
BNRNAKTVFSZAFA-UHFFFAOYSA-N,-0.6575773191777937,meta37-model
XWPZUHJBOLQNMN-UHFFFAOYSA-N,6.749787145448212,GuthrieSolv-reconciled
LULAYUGMBFYYEX-UHFFFAOYSA-N,4.405632441883012,GuthrieSolv-reconciled
MLKCGVHIFJBRCD-UHFFFAOYSA-N,6.814930310058394,GuthrieSolv-reconciled
RTDCJKARQCRONF-UHFFFAOYSA-N,4.606775436414256,GuthrieSolv-reconciled
WCXDHFDTOYPNIE-UHFFFAOYSA-N,5.544068044350276,meta37-model
IKTHMQYJOWTSJO-UHFFFAOYSA-N,2.8920946026904804,meta37-model
POAOYUHQDCAZBD-UHFFFAOYSA-N,4.488673532855844,GuthrieSolv-reconciled
AUZONCFQVSMFAP-UHFFFAOYSA-N,2.462397997898956,meta37-model
ICMWWNHDUZJFDW-UHFFFAOYSA-N,7.204119982655925,meta37-model
YNPVNLWKVZZBTM-UHFFFAOYSA-N,2.4913616938342726,meta37-model
PIWKPBJCKXDKJR-UHFFFAOYSA-N,-0.12123036688663569,GuthrieSolv-reconciled
MWAGUKZCDDRDCS-UHFFFAOYSA-N,7.113943352306837,meta37-model
OOLUVSIJOMLOCB-UHFFFAOYSA-N,1.8512583487190752,meta37-model
IOVARPVVZDOPGQ-UHFFFAOYSA-N,1.812913356642856,meta37-model
ZXQYGBMAQZUVMI-UHFFFAOYSA-N,3.230448921378274,meta37-model
LFSAPCRASZRSKS-UHFFFAOYSA-N,0.0,meta37-model
SZBZRVJHPZIGAY-UHFFFAOYSA-N,2.886490725172482,meta37-model
FULZLIGZKMKICU-UHFFFAOYSA-N,8.380211241711606,meta37-model
PZHIWRCQKBBTOW-UHFFFAOYSA-N,1.2041199826559248,meta37-model
LBKPGNUOUPTQKA-UHFFFAOYSA-N,5.924279286061882,meta37-model
NEHDRDVHPTWWFG-UHFFFAOYSA-N,4.748188027006201,meta37-model
GLUUGHFHXGJENI-UHFFFAOYSA-N,5.308187367126699,GuthrieSolv-reconciled
UBZVRROHBDDCQY-UHFFFAOYSA-N,9.079181246047623,meta37-model
RGCZULIFYUPTAR-UHFFFAOYSA-N,3.113943352306837,meta37-model
ABIUHPWEYMSGSR-UHFFFAOYSA-N,16.380211241711606,meta37-model
BJFOCMRBCBZFJT-UHFFFAOYSA-N,2.5609831575826143,GuthrieSolv-reconciled
OWWIWYDDISJUMY-UHFFFAOYSA-N,-1.1398641017828637,GuthrieSolv-reconciled
XVPBINOPNYFXID-UHFFFAOYSA-N,16.380211241711606,meta37-model
GZDFHIJNHHMENY-UHFFFAOYSA-N,1.7323937598229686,meta37-model
XHIUFYZDQBSEMF-UHFFFAOYSA-N,1.5625912883279165,GuthrieSolv-reconciled
YUBJPYNSGLJZPQ-UHFFFAOYSA-N,4.303715780362278,GuthrieSolv-reconciled
HNBDRPTVWVGKBR-UHFFFAOYSA-N,1.8180715925295896,GuthrieSolv-reconciled
YFSUTJLHUFNCNZ-UHFFFAOYSA-N,0.3424226808222063,meta37-model
LWLJUMBEZJHXHV-UHFFFAOYSA-N,2.6174359467552404,GuthrieSolv-reconciled
OBKHYUIZSOIEPG-UHFFFAOYSA-N,-1.8063081706715458,GuthrieSolv-reconciled
KEMCLRGAIUJRAN-UHFFFAOYSA-N,3.113943352306837,meta37-model
WRPPDRMFGQJMAR-UHFFFAOYSA-N,3.6720978579357175,meta37-model
GNOOAFGERMHQJE-UHFFFAOYSA-N,13.755874855672491,meta37-model
FMAZQSYXRGRESX-UHFFFAOYSA-N,8.278753600952829,meta37-model
SVPKNMBRVBMTLB-UHFFFAOYSA-N,7.380211241711606,meta37-model
FLBJFXNAEMSXGL-UHFFFAOYSA-N,5.447158031342219,meta37-model
CUGLICQCTXWQNF-UHFFFAOYSA-N,1.9265716852508752,GuthrieSolv-reconciled
FAXDZWQIWUSWJH-UHFFFAOYSA-N,4.972162518341502,GuthrieSolv-reconciled
OSINZLLLLCUKJH-UHFFFAOYSA-N,3.57978359661681,meta37-model
BQOFWKZOCNGFEC-UHFFFAOYSA-N,-0.7219480111542831,GuthrieSolv-reconciled
IECJUMYEWJOKHM-UHFFFAOYSA-N,2.361727836017593,meta37-model
CBBDONKZEJKFJP-UHFFFAOYSA-N,3.204119982655925,meta37-model
WYTRKEWETULQOA-UHFFFAOYSA-N,4.3979400086720375,meta37-model
RYGLOWMCGZHYRQ-UHFFFAOYSA-N,3.322219294733919,meta37-model
FGLBSLMDCBOPQK-UHFFFAOYSA-N,2.227921641842682,GuthrieSolv-reconciled
QQFGAXUIQVKBKU-UHFFFAOYSA-N,0.3222192947339193,meta37-model
YREYEVIYCVEVJK-UHFFFAOYSA-N,15.30102999566398,meta37-model
SKGXYFVQZVPEFP-UHFFFAOYSA-N,3.470555807102766,GuthrieSolv-reconciled
RAHZWNYVWXNFOC-UHFFFAOYSA-N,1.4542431484543987,GuthrieSolv-reconciled
SRRJCDUOSQWHGS-UHFFFAOYSA-O,26.69897000433602,meta37-model
PYLWMHQQBFSUBP-UHFFFAOYSA-N,0.5327812558793171,GuthrieSolv-reconciled
BWLVSYUUKOQICP-UHFFFAOYSA-N,7.643452676486188,meta37-model
WDAXFOBOLVPGLV-UHFFFAOYSA-N,1.6901960800285136,meta37-model
LHRCREOYAASXPZ-UHFFFAOYSA-N,-0.5345596098583877,GuthrieSolv-reconciled
QGLZXHRNAYXIBU-UHFFFAOYSA-N,7.140406382386384,GuthrieSolv-reconciled
VJRKXIWXOWSLKQ-ZBHICJROSA-N,3.877417634676347,GuthrieSolv-reconciled
VQFAIAKCILWQPZ-UHFFFAOYSA-N,3.633468455579586,meta37-model
NOOLISFMXDJSKH-UHFFFAOYSA-N,3.151979905683312,GuthrieSolv-reconciled
QBUMXSSCYUMVAW-UHFFFAOYSA-N,0.6989700043360189,meta37-model
CDAWCLOXVUBKRW-UHFFFAOYSA-N,8.079181246047625,meta37-model
BQHCQAQLTCQFJZ-UHFFFAOYSA-N,2.7872124523826725,GuthrieSolv-reconciled
KNFRYRRZMRETJX-UHFFFAOYSA-N,3.431363764158988,meta37-model
UCLXUUYVWJKXIK-UHFFFAOYSA-N,2.929418925714293,meta37-model
LKHLFUVHHXCNJH-UHFFFAOYSA-N,2.003872560875564,GuthrieSolv-reconciled
KLCDQSGLLRINHY-UHFFFAOYSA-N,7.681241237375588,meta37-model
NMBXMBCZBXUXAM-UHFFFAOYSA-N,4.079181246047625,meta37-model
OUNSASXJZHBGAI-UHFFFAOYSA-N,3.205557724472099,GuthrieSolv-reconciled
QFOHBWFCKVYLES-UHFFFAOYSA-N,5.214882723695555,GuthrieSolv-reconciled
ZRVPDCMGGOSDKG-UHFFFAOYSA-N,3.115687481665892,GuthrieSolv-reconciled
NMSUCVXVCHZTEH-UHFFFAOYSA-N,3.1760912590556813,meta37-model
ZAMOUSCENKQFHK-UHFFFAOYSA-N,1.7481880270062005,meta37-model
AUKVIBNBLXQNIZ-UHFFFAOYSA-N,-2.367742570991808,GuthrieSolv-reconciled
MHDVGSVTJDSBDK-UHFFFAOYSA-N,3.5126727808801452,GuthrieSolv-reconciled
LJWIIRATRWPHBA-UHFFFAOYSA-N,4.65511970470061,GuthrieSolv-reconciled
FRPHFZCDPYBUAU-UHFFFAOYSA-N,16.57978359661681,meta37-model
PFJJMJDEVDLPNE-UHFFFAOYSA-N,5.3070846557540134,GuthrieSolv-reconciled
RGFNRWTWDWVHDD-UHFFFAOYSA-N,1.505149978319906,meta37-model
VZHUBBUZNIULNM-UHFFFAOYSA-N,0.0,meta37-model
CPELXLSAUQHCOX-UHFFFAOYSA-N,10.33350464943727,GuthrieSolv-reconciled
OVPLZYJGTGDFNB-UHFFFAOYSA-N,5.544068044350276,meta37-model
MTCPZNVSDFCBBE-UHFFFAOYSA-N,1.4213263596636236,GuthrieSolv-reconciled
QGBRLVONZXHAKJ-UHFFFAOYSA-N,0.7170882494697323,GuthrieSolv-reconciled
HNJBEVLQSNELDL-UHFFFAOYSA-N,7.361727836017593,meta37-model
ZFMWDTNZPKDVBU-UHFFFAOYSA-N,1.2041199826559248,meta37-model
NEHNMFOYXAPHSD-UHFFFAOYSA-N,2.178328098602245,GuthrieSolv-reconciled
SFZCNBIFKDRMGX-UHFFFAOYSA-N,-2.2354920282056105,GuthrieSolv-reconciled
GTSJHTSVFKEASK-UHFFFAOYSA-N,7.278753600952829,meta37-model
OSSQSXOTMIGBCF-UHFFFAOYSA-N,-0.8031404020531883,GuthrieSolv-reconciled
MPCDNZSLJWJDNW-UHFFFAOYSA-N,1.0,meta37-model
LAXBNTIAOJWAOP-UHFFFAOYSA-N,1.4999245132459254,GuthrieSolv-reconciled
QGVFLDUEHSIZIG-UHFFFAOYSA-N,2.9731278535996988,meta37-model
CEOCDNVZRAIOQZ-UHFFFAOYSA-N,1.5026990981620083,GuthrieSolv-reconciled
KNKRKFALVUDBJE-UHFFFAOYSA-N,0.8706364662980667,GuthrieSolv-reconciled
JEYLQCXBYFQJRO-UHFFFAOYSA-N,9.380211241711606,meta37-model
GWHJZXXIDMPWGX-UHFFFAOYSA-N,0.5777175660397744,GuthrieSolv-reconciled
DROMNWUQASBTFM-UHFFFAOYSA-N,2.431363764158988,meta37-model
YTHJCZRFJGXPTL-UHFFFAOYSA-N,4.226754764062217,GuthrieSolv-reconciled
LKAJKIOFIWVMDJ-UHFFFAOYSA-N,6.342422680822207,meta37-model
BTANRVKWQNVYAZ-UHFFFAOYSA-N,3.2755003667393483,GuthrieSolv-reconciled
KXKVLQRXCPHEJC-UHFFFAOYSA-N,2.34862339623406,GuthrieSolv-reconciled
VXXBCDUYUQKWCK-UHFFFAOYSA-N,1.0413926851582251,meta37-model
AOGQPLXWSUTHQB-UHFFFAOYSA-N,1.5938573552304853,GuthrieSolv-reconciled
AVURWLKSFZBANQ-UHFFFAOYSA-N,1.9210014628858505,GuthrieSolv-reconciled
SPOPSCCFZQFGDL-UHFFFAOYSA-N,1.5563025007672873,meta37-model
VYONOYYDEFODAJ-UHFFFAOYSA-N,7.491361693834273,meta37-model
WEVYAHXRMPXWCK-UHFFFAOYSA-N,2.7797793703639266,GuthrieSolv-reconciled
LDQUQELDKCVZDV-UHFFFAOYSA-N,5.22728871248703,GuthrieSolv-reconciled
YAYNEUUHHLGGAH-UHFFFAOYSA-N,-2.9898234152740955,GuthrieSolv-reconciled
PIZCXVUFSNPNON-UHFFFAOYSA-N,11.672097857935718,meta37-model
XRXMNWGCKISMOH-UHFFFAOYSA-N,5.248084810115633,GuthrieSolv-reconciled
GUBGYTABKSRVRQ-UHFFFAOYSA-N,11.450104577392974,GuthrieSolv-reconciled
HRQGCQVOJVTVLU-UHFFFAOYSA-N,2.0437316784802757,GuthrieSolv-reconciled
BVSOVPUWHJWGEP-UHFFFAOYSA-N,1.187154257823843,GuthrieSolv-reconciled
ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,-1.743731533768429,GuthrieSolv-reconciled
ZMHWQAHZKUPENF-UHFFFAOYSA-N,2.1183914819677896,GuthrieSolv-reconciled
GHKOFFNLGXMVNJ-UHFFFAOYSA-N,3.785329835010767,meta37-model
KEWNKZNZRIAIAK-UHFFFAOYSA-N,3.408501974567337,GuthrieSolv-reconciled
RLYCRLGLCUXUPO-UHFFFAOYSA-N,7.518513939877887,meta37-model
ATQUFXWBVZUTKO-UHFFFAOYSA-N,-0.2291479883578558,meta37-model
VYZAHLCBVHPDDF-UHFFFAOYSA-N,4.0,meta37-model
BDJRBEYXGGNYIS-UHFFFAOYSA-N,6.006169065891421,GuthrieSolv-reconciled
NZZIMKJIVMHWJC-UHFFFAOYSA-N,7.278753600952829,meta37-model
IZUKQUVSCNEFMJ-UHFFFAOYSA-N,4.321448087986879,GuthrieSolv-reconciled
YSUQLAYJZDEMOT-UHFFFAOYSA-N,2.9912260756924947,meta37-model
PCKNFPQPGUWFHO-UHFFFAOYSA-N,4.977723605288848,meta37-model
UHWURQRPEIFIAK-UHFFFAOYSA-N,5.079181246047625,meta37-model
ZFLIKDUSUDBGCD-UHFFFAOYSA-N,7.578572342007407,GuthrieSolv-reconciled
JEKYMVBQWWZVHO-UHFFFAOYSA-N,-3.3543945735715157,GuthrieSolv-reconciled
SCKXCAADGDQQCS-UHFFFAOYSA-N,4.851258348719076,meta37-model
PKUFNWPSFCOSLU-UHFFFAOYSA-N,8.435283856977009,GuthrieSolv-reconciled
NFFNGYZBZAPKKE-UHFFFAOYSA-N,2.3010299956639813,meta37-model
TZIHFWKZFHZASV-UHFFFAOYSA-N,1.971186310394695,GuthrieSolv-reconciled
SLZWEMYSYKOWCG-UHFFFAOYSA-N,6.732833483236865,GuthrieSolv-reconciled
IAOZJIPTCAWIRG-UHFFFAOYSA-N,15.991226075692497,meta37-model
GYHFUZHODSMOHU-UHFFFAOYSA-N,1.4582902478335424,GuthrieSolv-reconciled
OQMBBFQZGJFLBU-UHFFFAOYSA-N,4.423721368106006,GuthrieSolv-reconciled
NAYYNDKKHOIIOD-UHFFFAOYSA-N,10.230448921378274,meta37-model
KWKXNDCHNDYVRT-UHFFFAOYSA-N,-0.721246399047171,meta37-model
CZPWVGJYEJSRLH-UHFFFAOYSA-N,4.3979400086720375,meta37-model
IIYFAKIEWZDVMP-UHFFFAOYSA-N,-2.0947537993218037,GuthrieSolv-reconciled
PYLCWALYHRYEST-UHFFFAOYSA-N,6.171193626178479,GuthrieSolv-reconciled
LGAQJENWWYGFSN-SNAWJCMRSA-N,-1.1653397954965279,GuthrieSolv-reconciled
UZYYBZNZSSNYSA-UHFFFAOYSA-N,1.1451145924006683,GuthrieSolv-reconciled
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,1.8712729604665348,GuthrieSolv-reconciled
HJUGFYREWKUQJT-UHFFFAOYSA-N,1.6865966729945188,GuthrieSolv-reconciled
ZDLMBNHYTPHDLF-UHFFFAOYSA-N,3.042839387650205,GuthrieSolv-reconciled
IRCMYGHHKLLGHV-UHFFFAOYSA-N,6.103243928272871,GuthrieSolv-reconciled
SVYKKECYCPFKGB-UHFFFAOYSA-N,2.9776908972188436,GuthrieSolv-reconciled
DOUYETYNHWVLEO-UHFFFAOYSA-N,10.462397997898956,meta37-model
VLPFTAMPNXLGLX-UHFFFAOYSA-N,5.982271233039568,meta37-model
MOYAFQVGZZPNRA-UHFFFAOYSA-N,0.025350996637376753,GuthrieSolv-reconciled
HUSIBQLZEMMTCQ-UHFFFAOYSA-N,11.32221929473392,meta37-model
XGCKOSFYXBAPQM-UHFFFAOYSA-N,-3.300460175625688,GuthrieSolv-reconciled
AXRYRYVKAWYZBR-UHFFFAOYSA-N,29.832508912706235,meta37-model
QNILTEGFHQSKFF-UHFFFAOYSA-N,6.041392685158225,meta37-model
QCKHVNQHBOGZER-UHFFFAOYSA-N,2.1592501742177963,GuthrieSolv-reconciled
UXIGWFXRQKWHHA-UHFFFAOYSA-N,16.041392685158225,meta37-model
GNROHGFUVTWFNG-UHFFFAOYSA-N,3.0791812460476247,meta37-model
JXCGFZXSOMJFOA-UHFFFAOYSA-N,8.054820300648947,GuthrieSolv-reconciled
BAHPQISAXRFLCL-UHFFFAOYSA-N,7.531478917042255,meta37-model
JYVLIDXNZAXMDK-UHFFFAOYSA-N,3.1377601546041114,GuthrieSolv-reconciled
HYQGGNWDPQZLGX-UHFFFAOYSA-N,2.662757831681574,meta37-model
ZTNANFDSJRRZRJ-UHFFFAOYSA-N,0.14773640990449602,GuthrieSolv-reconciled
LVQIWDUSUJTZJF-UHFFFAOYSA-N,3.931446993763111,GuthrieSolv-reconciled
YJTKZCDBKVTVBY-UHFFFAOYSA-N,3.7902127923808044,GuthrieSolv-reconciled
PCCSBWNGDMYFCW-UHFFFAOYSA-N,5.545580073600571,GuthrieSolv-reconciled
RTZZCYNQPHTPPL-UHFFFAOYSA-N,6.929978490112941,GuthrieSolv-reconciled
ZBCBWPMODOFKDW-UHFFFAOYSA-N,8.799340549453582,meta37-model
USSIUIGPBLPCDF-UHFFFAOYSA-N,7.15049221675682,GuthrieSolv-reconciled
OIFBSDVPJOWBCH-UHFFFAOYSA-N,2.3667359132616617,GuthrieSolv-reconciled
BFKJFAAPBSQJPD-UHFFFAOYSA-N,-1.0473506146040754,GuthrieSolv-reconciled
PIORTDHJOLELKR-UHFFFAOYSA-N,1.8626184258068639,GuthrieSolv-reconciled
RUEIBQJFGMERJD-UHFFFAOYSA-N,0.99563519459755,meta37-model
HEMQRALQJLCVBR-UHFFFAOYSA-N,-3.287973975274869,GuthrieSolv-reconciled
CAFROQYMUICGNO-UHFFFAOYSA-N,1.1139433523068367,meta37-model
CQEYYJKEWSMYFG-UHFFFAOYSA-N,1.6556786268424404,GuthrieSolv-reconciled
LNNWVNGFPYWNQE-UHFFFAOYSA-N,9.778151250383644,meta37-model
HULDRQRKKXRXBI-UHFFFAOYSA-N,6.707570176097937,meta37-model
NAQMVNRVTILPCV-UHFFFAOYSA-N,6.024914108317617,GuthrieSolv-reconciled
PZPYIRQFCOFLGJ-UHFFFAOYSA-N,2.716003343634799,meta37-model
VDLGAVXLJYLFDH-UHFFFAOYSA-N,8.698970004336019,meta37-model
GUEIZVNYDFNHJU-UHFFFAOYSA-N,-0.32725669672607294,GuthrieSolv-reconciled
NSWAMPCUPHPTTC-UHFFFAOYSA-N,12.852019879788815,GuthrieSolv-reconciled
NZUPFZNVGSWLQC-UHFFFAOYSA-N,16.30102999566398,meta37-model
HJBYDWKNARZTMJ-UHFFFAOYSA-N,3.3134761165752002,GuthrieSolv-reconciled
LPNBBFKOUUSUDB-UHFFFAOYSA-N,4.644133920763723,GuthrieSolv-reconciled
GRJRKPMIRMSBNK-UHFFFAOYSA-N,-0.4409476860662969,GuthrieSolv-reconciled
ZQVJKYPEIPJEIP-UHFFFAOYSA-N,0.1139433523068367,meta37-model
AZQWKYJCGOJGHM-UHFFFAOYSA-N,4.146656132170208,GuthrieSolv-reconciled
YCSBALJAGZKWFF-UHFFFAOYSA-N,4.913813852383717,meta37-model
FQDIANVAWVHZIR-UHFFFAOYSA-N,0.4598591149347593,GuthrieSolv-reconciled
FMGZEUWROYGLAY-UHFFFAOYSA-N,11.452145276619623,GuthrieSolv-reconciled
CZGCEKJOLUNIFY-UHFFFAOYSA-N,2.585874666521197,GuthrieSolv-reconciled
DKYWVDODHFEZIM-UHFFFAOYSA-N,5.668144643468861,GuthrieSolv-reconciled
RQIWKWHVZLDXEJ-UHFFFAOYSA-N,2.785329835010767,meta37-model
WCVOGSZTONGSQY-UHFFFAOYSA-N,1.0409236762306038,GuthrieSolv-reconciled
HPYNBECUCCGGPA-UHFFFAOYSA-N,3.2964238524551908,GuthrieSolv-reconciled
JLPUXFOGCDVKGO-UHFFFAOYSA-N,2.2305296832181667,GuthrieSolv-reconciled
LMJLCLBSUNZLNW-UHFFFAOYSA-N,3.255272505103306,meta37-model
WSTUOPKRORLDCX-UHFFFAOYSA-N,3.591064607026499,meta37-model
IHPKGUQCSIINRJ-UHFFFAOYSA-N,-0.06312016625221144,GuthrieSolv-reconciled
DNTHHIVFNQZZRD-UHFFFAOYSA-N,20.95904139232109,meta37-model
QLCTXEMDCZGPCG-UHFFFAOYSA-N,2.403865944815023,GuthrieSolv-reconciled
DCPDZFRGNJDWPP-UHFFFAOYSA-N,1.9030899869919435,meta37-model
ALVZNPYWJMLXKV-UHFFFAOYSA-N,0.0,meta37-model
VPUGDVKSAQVFFS-UHFFFAOYSA-N,-0.11568821251330093,GuthrieSolv-reconciled
SNWFMKXFMVHBKD-UHFFFAOYSA-N,3.230448921378274,meta37-model
FWLWTILKTABGKQ-UHFFFAOYSA-N,1.505149978319906,meta37-model
WYBOEVJIVYIEJL-UHFFFAOYSA-N,5.431363764158987,meta37-model
FLVAIUDBQNOKHB-UHFFFAOYSA-N,0.0,meta37-model
